tweettext,label
RT @vic218: I wish every single person could see this. Can we raise awareness for anxiety and mental health please? 🙏🏻💜 https://t.co/vK3vkv…,0
RT @y4smintxs_: I honestly hate how sensitive &amp; fragile i am. I am easily stress &amp; that leads me to overthink &amp; couldnt think rationally.,0
RT @bipzz: Depression is real.... Let's support one another and not judge.... https://t.co/wuVYvG8g3q,0
omg im sad :((( i hope he stays strong i send my condolences to him and his family,0
im too sad to be working rn aa,0
"RT @laneyrodg: when they can make u laugh, validate you, and care about your mental health https://t.co/HMQAkQIxeg",0
"RT @MightyBusterBro: @RobertsforCD2 @charliekirk11 @sonyacsa .
Sad, #FLOTUS Trump has you so outclassed.

As a Democrat running for congres…",0
Anxiety...,0
RT @Midgespeaks: You are taking all fun out of being on Twitter.  A real shame  we don't have a fair playing field. You took 200 followers…,0
RT @khairahvercetti: Absolutely. Being a person who struggles with both its hard to ask for help when family and friends tell you to jus… ,0
RT @baldboyblues: this is what my mental health looks like right now https://t.co/DoCHFilxFY,0
"RT @mrsv__: So if anyone would like to help D1 move out, that'd be great! https://t.co/xo5ufPWnY8",0
sobrang naaawa na ko kay Mikasa hahaha lagi nalang syang nai-stress kasi laging nakikidnap si Eren langya,0
RT @_coryrichardson: i’m so sad alexa play my shiny teeth and me by chip skylark,0
"RT @PontiacMadeDDG: Everything happens for a reason. Manifest that, and ya stress will be relieved.",0
"RT @boburnham: The star of our movie, Eighth Grade, wrote an essay about dealing with her anxiety. It’s beautiful and brave and insightful,…",0
"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/9yFeBN2xoM",0
"RT @normanisnugget: When depression takes over and you push people away bc you feel like you dont deserve them, hurts like hell.",0
RT @4AMShower: Intake this moment. #happy #cute #art #sketch #anxiety #illustrations #doodle #aww #friends #funny #memes… ,0
RT @callmekthyky: Ma uso sad unta tinabanga dri sa room dili kay kung kasabot sila ila ila ra🙃🙃🙃🙃🙃🙃,0
IDK NAN MOLLA,0
"FridayFun For Tri-Spinner Fidget Blue EDC ADHD Foucus Toy With High Speed Small Bearing Anxiety Relief Toys,Smaller… https://t.co/J6VmXGi9aB",0
"RT @clandon95: This is so sad. Alexa, play When You Look Me In The Eyes https://t.co/i3CGhUBQYh",0
RT @WotherspoonT: A pleasure to join with community for a Ramadan Iftar Dinner focused on mental health hosted by @IDIRegina along wi… ,0
"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
RT @fauldsca: See the clear reduction in referral to psychiatry with addition of FHT resources for mental health. @HQOntario… ,0
"RT @PeytonReedus: ok please you guys!! i saw him smoke 4 cigs in an equivalent of 15 mins today and it made me sad :((  

please retweet!!…",0
@BrendanSchaub @LastChanceU @netflix Did you watch the recap episode discussing where are they now from season 1 an… https://t.co/RPOsI5drwr,0
"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
Can you vacuum up an anxiety attack?? Lol,0
RT @britkaaaa: good news everyone barbie just solved depression https://t.co/KFGGL5XVne,0
"RT @_MikeysUnicorn_: Don't be sad, Because sad spelled  backwards is das, And das no good.",0
"RT @heroghosts: FOR SOME REASON ive been getting a lot of anxiety about posting art and sketches,,,?? starting back with some simpl… ",0
RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,0
RT @reallhartman: that's so sad alexa play gangnam style https://t.co/NylHaGEDmC,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
stay by post malone makes me sad af goodnight,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @okkNavi: literally everything https://t.co/TDIgoSPebK,0
Tried so hard not to depression Tweet over the last few weeks. I really need therapy... https://t.co/DGBimxGjoZ,0
"RT @noturmcm: me: wow i’m actually starting to feel happy again 

my depression: https://t.co/iH2vC63J6S",0
"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
RT @emoblackthot: I think one of the biggest struggles of the constant battle with mental health is accepting that not everyday will be per…,0
This retrograde is making me SOOO FUCKING SAD AND EMOTIONAL,0
@caratseventee12 @OHMYHOISHI My sad life Vero 😂😂,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
Stress reliever: my dogs except harveetot,0
RT @MochiManggae: How's a liscensed mental health professional out here calling ppl that share stories about their own mental health throug…,0
i’m so sad spotify won’t even give me free ad music smh,0
RT @tinaapia: Sobrang sarap sa feeling when you're the go-to person. It doesn't matter if they only go to you when they're sad or happy. Th…,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @JaBasReturn: Walking over those metal things in the city hoping I don’t fall in https://t.co/OguzLdZNdE,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
"RT @NHSMillion: We think this is utterly appalling. RT if you agree.

 https://t.co/J3Gnd5EQ1t",0
imagine thinking “locker room talk” is more important than being inclusive. sad,0
RT @DaleLauraaa: I'm listening to music from 2010 and honestly life was just so much simpler then. I'm sad,0
"If by accepting Buddhism they stop being Dalit by birth, all should welcome their move towards Buddhism, but is it… https://t.co/2z9ZDrKCYH",0
"RT @Fanghoul2: I N F L U E N C E R S
“When AlDub started, it gave me the opportunity to touch more lives — na-amplify ’yung reach namin ni…",0
"RT @xanria_018: #ALDUBDeeper
Don`t be sad because it`s over. Smile because it happened..",0
Had a rough mental day. Probably gonna be a rough week. But I can always count on @PalayeRoyale music to make me fe… https://t.co/dLyYUjbvwE,0
"despite the Robinson boys just being all sorts of whack, Sad Machine still slaps",0
@upulie Sad to hear you’ve lost interest in Uranus.,0
RT @JaneCQuinn1: 20-25% of those taking #mefloquine #Lariam experience side effects - expert says risks are too high for military use https…,0
RT @deIuxional: sad truth is one of the keys to happiness is a bad memory..,0
Depression is feeling like an elephant is sitting on your chest and not being able to breathe,0
"RT @JoeyGinz: RIP Corner Hero, the best thing that ever happened to me and to this town. This is the worst day of my life, might have an an…",0
if i'm ever having a boyfriend please let him be an otabek https://t.co/8qpHhPSOIt,0
"RT @PirateBlackburn: “I pledge to make mental health a priority in my campaign for #Manchester 
#MindManifesto17 https://t.co/a9dyMlnhDq #V…",0
"@SterlingLDN @HvrrisonLdn My eyes feel like they're gonna pop out of my head, anxiety has kicked in and I'm bugging out ☹️",0
imagine how nice it would be to not have social anxiety wow wish I could relate,0
"RT @DREAMONlQUE: Depression is real.. check on your friends, ask if they're okay mentally.. sometimes they really just need a person that's…",0
well damn lmao,0
"RT @INCIndia: किसानों की कर्ज माफ़ी को लेकर सरकार के दोहरे रवैये से किसानों को जान देने पर मजबूर होना पड़ रहा है 

https://t.co/YPRyViLWQD",0
"RT @jup1897: #JuveReal 

- Do you've anxiety?
- No! ...

😭 https://t.co/v4gW4ZtuWb",0
RT @w111stetson: bro fucking deadass i click 1 fortnite video in my recommended and this is the first thing i see can we hit 50 likes for t…,0
adulting= anxiety you feel when the person next to you on a plane is paying for wifi to check email &amp; ur drinking wine listening to Kendrick,0
"RT @GIRLposts: me: im finally happy 
my depression two secs later: https://t.co/h61xrE44Ti",0
Oh this is very sad. Senator Claire has been a wonderful Senator for Queensland. A real quiet achiever. One of the… https://t.co/A3liQ6U7gs,0
RT @soapsindepthabc: Sending love to @teenystweeting who recently opened up about her struggle with depression —&gt;… ,0
Stg,0
"Nice one @dith_3008 dropping 💣 💣

Very candid &amp; factual POV, lots of nuggets to pause and ponder on this thread.

T… https://t.co/Cz7kLMkjhM",0
"@ErikaCourt Of course it’s selective and doesn’t work for everyone, but I find YouTube sleep hypnosis vids help me… https://t.co/wpcm7JZ9yB",0
RT @memetribute: me trying to better my mental health https://t.co/roAxNDwIbE,0
RT @janinebucks: How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement https://t.co/Y06RUAuWkx #SelfImprovement,0
"Me siento mas sola de lo comun☹
#sad",0
"RT @laurDIY: stressed? take a bath 
sad? take a bath 
bored? take a bath 
happy and have 2 hours worth of Netflix and a snack ready? take a…",0
@itzzzz_martinnn that makes me so happy especially with the anxiety i had over it,0
this real depression hours who tf up smash that mf like button,0
When you use working out to ease anxiety but working out is causing you anxiety. #dilema,0
Same,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,0
"@Xuvianskii Iyaa..😣 sprtinya nanti ada yg mati pas perang lawaan jepang..😫 ngarep sih jgn sad ending..😫

Btw akting… https://t.co/4PkdSxSut1",0
"RT @miuvih: I'm not sad, I'm just empty",0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
"RT @chuuzus: The Perks of being a wallflower
A great movie with really sad and happy moments
Best ending for a teenage movie. https://t.co/…",0
From 2016: Back when actions of government and White House were based on science. https://t.co/gyalV66ih4,0
"Dear Stress, let's break up...

#VIVOREE3DaysTil18 https://t.co/PXyl5CkQLs",0
I got sad. 😭,0
RT @derickwaderehab: Really interesting paper - RCT of converting waste ground to green ground and the effect upon mental health. It helps…,0
RT @emoblackthot: I think one of the biggest struggles of the constant battle with mental health is accepting that not everyday will be per…,0
RT @sosadtoday: same anxiety different day,0
RT @SheriffClarke: This is really sad. Most people her age know that everyday is a blessing and to take life 1 day at a time. God promises…,0
LISTEN: @blackferns player @rubytui explains the importance of athlete mental health on WISP WORLD NZ… https://t.co/1cK22b9pq0,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
@DenisDailyYT r u against da dab if u r i be sad also my cat Mrs. Meows A lot asked if u leik ninjago,0
Trying to fall asleep at a sleepover and the other person/people are already asleep so i feel a huge amount of pres… https://t.co/AZkjsCfydQ,0
@cryptworld it's my second favorite star wars movie and i think about it and gain depression points,0
RT @rucev: Depression is like drowning except you can see everyone else around you breathing https://t.co/g4lp2adLnv,0
We never stood,0
"RT @Necation: “okay I think I’m good now”

my depression:
https://t.co/FssbgcWVmN",0
RT @daddybuell: im still sad at the fact we’re never getting new music from XXX ever again ):,0
@giyanuuuuuuuh @BTS_twt oo nga eh hayzt😭💔 parang nafefeel ko yung pag ka sad ni Taehyung-ahh😭💔,0
Anxiety is my favorite alarm clock it's so nice,0
RT @AllisonPosts: Why are people so okay with tweeting such private and intimate shit like this just for the hopes of likes and rts??? This…,0
"I didn't expect my sad rant tweet to get any response so thank u mutuals for the support. 💜💜💜I'll be fine, just kin… https://t.co/8D8Iov9ruU",0
@R0GUECRASH @K0UKIZ @DJBawlzy @wearyisjosh @KingofNazeroth @TheAZNGaming @OGHitmarkers here you go @DJBawlzy Moya S… https://t.co/c3pUyBkAzX,0
mental orders are a serious thing. if you think you have one or more please check medically. your health and your feelings are important,0
RT @lifeaseva: Depression is diagnosed by a doctor and can be helped. Its not a sad twitter joke. Its not a relateable tweet. Stop joking a…,0
"Wisest words I've heard don't allow your depression to control your life, you control the depression.  It's hard but possible most days",0
"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",0
Me: it’ll be a good day                             Depression: yeah that’s a no from me,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
"RT @sugafull27: I was sad u changed ur dp but then ur header 😂😂👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼

Sassy never disappoints 😉

#ChoiceFandom #BTSARMY #TeenChoic…",0
"The evidence of #food's link to #mental states has been growing!

https://t.co/BJeQuMDjQj https://t.co/BNyxWqJwxy",0
RT @jinuwued: someone asked me today “why you sad?” and i blatantly replied with “i dont know nan molla”. namjoon’s impact.,0
@LoTomlean Personally I have depression and veganism has only helped me in keeping me healthy and motivated to fight everyday,0
like it would be really great if i could live my life n do normal things without my anxiety getting in the way loll,0
Here's how #stress negatively affects your body https://t.co/OzY5tSP8TV https://t.co/K1kObxTC0z,0
"RT @sonamakapoor: I know exactly how you feel! Wrapping up a film is so bittersweet, especially when you're so close to the cast and crew.…",0
| I woke up this morning to see Nikki officially released a statement that her &amp; John have officially ended for goo… https://t.co/1KKWS1ztjW,0
"RT @itsashlyperez: Today my therapist told me the anxiety I'm experiencing is called ""Adulthood""",0
"RT @coldbeefbroth: ppl that ""dont like cats"" are too pussy to live with individualistic personality-filled technically-not-domesticated cre…",0
RT @Fareisofficial: How do I uninstall anxiety from my life?,0
So I’m at a friends house and i just had two anxiety attacks in a row and i was so afraid that she was me… https://t.co/P7uVPZ869x,0
RT @kylinmichelle: What an excellent and important program. Thank you @strongblacklead and @netflix for this. Bravo!! https://t.co/rloFkX8y…,0
RT @bourgeoisalien: i love how Samantha Bee and her head writer hate Bernie Sanders with every privileged ounce of their rich white lady bl…,0
@___mulaqueee Sedate u .. its an anti-anxiety drug,0
"RT @Ankitakhanna191: @CryptoSally24 @priyaursal @SaveH4EADs Yes. If H4EAD gets rescinded ,it will push majority of women on H4 into a state…",0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @antoniotejadap: @sevillaftjara @Soy_Polinesia2 @PPTeamFrancisco Ruggarol es masoquismo #KarolSevilla #RuggeroPasquarelli #SoyLuna #Lutt…,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @capemayrachel: Literally feel like I’m in a fistfight with my anxiety right now.,0
RT @LivPsy: Be with someone who is good for your mental health.,0
"@ANGELZERKAA im so so so sad, all the dogs were taken away and got medical treatment but none of them have homes ))… https://t.co/6HLFuR5Tcb",0
RT @PreshiousPS: @MrMogomotsi @MauriceDwayne7 Sa trapa phela stress sa mojolo😂😂😂😂,0
Anxiety is a real thing,0
"Please, if you ever feel alone or like you need someone to talk to, feel free to hmu. I go through depression too so i know how it feels.",0
@FoxBusiness @LouDobbs Shut it down! Arrest @JerryBrownGov; spot-on tonight #Dobbs; virtually all they do to hate… https://t.co/umkw33eY19,0
"RT @saiIorhoon_: i have a question for stan twt, why do you guys only care about mental health when smt bad happens to an idol but in the m…",0
RT @OfficiaIJCoIe: My anxiety has anxiety at this point,0
"They look like a goth band that sings about breakups, the end of living, and depression. https://t.co/HHhnWvgIkh",0
"RT @PontiacMadeDDG: Everything happens for a reason. Manifest that, and ya stress will be relieved.",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @Deepestmessages: Find someone who knows you're sad just by the change of tone in your voice, and be with someone who loves the feature…",0
RT @realJeffreyP: There is a group of #Democrats who I used 2 know personally 4 a long time. They call themselves the #ArizonaMafia and the…,0
"Lol...Pastor, teacher, mental health nurse? Damn girl, are you sure your not #WonderWoman @CoriBush",0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @LivPsy: Listening to music for at least 5-10 minutes a day makes it easier to deal with emotional stress.,0
RT @DrDeniseMD: Instagram is the most harmful app for mental health https://t.co/HT4wkDMtBc # via @TheScope,0
anyway im so sad this happened i hope he's okay and get to feel better soon,0
RT @EVERRM0RE: update: warm n' sad,0
Melania Trump Questions Kathy Griffin’s Mental Health After Offensive Decapitation Picture Goes Viral https://t.co/TLOGhX4BJa via @youngcons,0
"RT @WhatTheFFacts: Daydreaming is good for your brain -- It makes you more creative but in some cases, it can cause depression.",0
"RT @Deepestmessages: Find someone who knows you're sad just by the change of tone in your voice, and be with someone who loves the feature…",0
RT @brademarino: I have an anxiety disorder but sure I’ll take two Red Bulls and a green tea latte to go,0
"RT @Turkiyem____: ""Müminlerden öyle adamlar vardırki,Allah'a verdikleri söze sadık kaldılr.Onlardn kimi(Allah yolunda şehit edilmek suretyl…",0
"Kind sweet people,poor little chap dumping such a sick little doing. How cruel but kindness will out. https://t.co/5YSEXI6m1L",0
RT @SheriffClarke: This is really sad. Most people her age know that everyday is a blessing and to take life 1 day at a time. God promises…,0
RT @andee_magee: nvm I was having a minute I’m back https://t.co/no5D9XsRX4,0
"What medication best treats anxiety?

....Asking for myself.

Because I need 5 of them.",0
"RT @TheGreatIsNate: PAY ATTENTION. 

To extra credit, shady people, career opportunities, your physical AND mental health, and free foo… ",0
RT @Duaaayy: @Rubab023 @Hamayil____ @WaseemBadami mai khud seedhe hone ki khoshish krti hoon depression hone nahi deti:)) but I'… ,0
so sad 😔 keep strong babe 💜,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
RT @karenomoto: it's so relieving knowing that schools going to be over soon and my mental health is going to improve so much,0
"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/BE6vI8EPTa",0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
RT @GayRepublicSwag: I just had the most magical thing happen and it's brightened up my whole mood. Blessed. God always provides a way out…,0
@F_Seballos Sad :(,0
RT @Buliebabes: Let me tell you something about depression. I can say I have a relatively good quality of life with an amazing support syst…,0
"RT @LARRAYXO: if you’re ever sad just know last week i had a boyfriend for literally 2 hours 

i wish i was joking",0
RT @xjocc: less stress more sex,0
RT @aligatie: I love sad songs,0
RT @baldboyblues: is isolating myself from everyone bad for my mental health????  yes. will i continue doing that????  Absolutely.,0
"RT @ONU_es: La depresión le puede ocurrir a cualquiera. Más de 300 millones de personas en el mundo la padecen. 
Hablar de ello ayuda. Elim…",0
Distance yourself from things that are no good for your mental health. 🌼,0
"RT @ProjectBuddy: We’re bringing back our “Music and Mental Health” campaign, which will highlight how music can help both artists and fans…",0
RT @31ltolox: @girlhermes @philipseidl @Lilylitebug @HackedOffHugh Don't be silly. I served my daughter up a steaming plate of my… ,0
ANXIETY,0
Forum Theatre about mental health in #highereducation #PTO2017 https://t.co/Wu8Z5wbIYY,0
RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
RT @cottoncandaddy: boo that’s so sad :( alexa play I love it by icona pop,0
Sadly this is me 100% 😶 https://t.co/S3HER50Hrj,0
"RT @English3rb: كلمات مترجمة :
.
قلق - Anxiety - انقزايتي
.
إزعاج - Bother - باذر
.
مراعاة | إهتمام - Concern - كونسيرن
.
ثقة - Confidence…",0
"RT @SH00KLINERS: knowing his grandpa died is so sad for me, i can't imagine how lonely he is but i hope he's just fine :( sweetie, please s…",0
"RT @HollyGraceful: Sad that I wrote an introduction to PenTesting AWS but didn’t make an introduction to PenTesing Azure?

I did, it’s here…",0
They dissapear and are replaced by other ones than i honestly can't even remember. Like they enter my brain as quic… https://t.co/lr8biSM6Lg,0
@very_ok_person Exactly. There's no real privacy on the internet. It's a public place. You can't censor much on here. Sad but true.,0
puta k sad,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
Y’all just be sad y’all not depressed.,0
Never Trump idiot savant Ben Shapiro Plays Sad Violin for Crying Hillary Supporters https://t.co/Z0CONQsknN via @YouTube,0
How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement #SelfImprovement https://t.co/aps3gXHzNN,0
"RT @jegatheswaryyyy: You look happy, but you don't feel happy. That's what depression does to you.",0
I have social anxiety at the nail shop when I'm alone :((,0
"RT @depressionnote: Social anxiety feels like there is a spotlight on you and everyone notices what you are doing.

This just isn’t true in…",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @Kon__K: Men, seeking help for depression, anxiety or any mental health issue is an act of self - love that you deserve. Don't suffer in…",0
"I mean, I've seen people celebrating a scene where Wiccan says how he was so corageous for having anxiety (from New Avengers I think?)",0
RT @lifeaseva: Depression is diagnosed by a doctor and can be helped. Its not a sad twitter joke. Its not a relateable tweet. Stop joking a…,0
RT @itsrjhill: Trying to put change in my wallet at the cash register while people in line put pressure on me by just standing https://t.co…,0
I find it problematic for @FabAcademic to say the students are EQUALLY responsible for Prof. #BonganiMayosi 's depr… https://t.co/5BbEPw9zuX,0
ME https://t.co/sCUpXFssER,0
RT @ArtFeeIing: what anxiety feels like https://t.co/tGJwlXvtC8,0
@fallingforyouou @DeanDobbs - https://t.co/qKLuY9vIF7: why do depression help us all.,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @MtnMoxieGirl: Gratitude eliminates fear, worry, grief and depression, and brings happiness, clarity,  compassion and peace of mind",0
Social anxiety sucks... especially when you want to be social. 😒,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
Maxine Waters is a sad old rich woman who has come to the end. She just doesn't know it yet or is afraid to admit i… https://t.co/Zn4ZS0kFBb,0
RT @allencwalls: This gave me anxiety https://t.co/Se69KEWymE,0
"RT @PeakWolfie: Me: I’m finally starting to feel happy

My depression: https://t.co/OeeHXuQ7rY",0
Me asf 😭 https://t.co/2DrDk2itsz,0
How to take care of your kid’s mental health? https://t.co/qBTH0i1r13 #kidshealth #kidsmentalhealth #mentalhealth #parenting,0
RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
It’s time for physicists to talk about mental health https://t.co/R1bRZG9gpD,0
"RT @tonyposnanski: Donald Trump has more passion for a wall than homeless American veterans, Americans without water in Flint, and American…",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
RT @dianaaadee: honestly the best feeling is realizing ur not sad anymore over something u thought u would never get over,0
I see one or two ppl I'm following agreeing with this and it's really sad.  I love watching quietly - you see how p… https://t.co/CkAOzWY3vB,0
"@LifeZette who calls it ""Manic Depression""? Is it 1980?  Thats like calling those with Alzheimer's ""goin senile""  Geez....🤦‍♂️",0
"RT @MtnMoxieGirl: Gratitude eliminates fear, worry, grief and depression, and brings happiness, clarity,  compassion and peace of mind",0
So the relatives and dear and near ones of the missing 239 people would  never know what happened to them while ava… https://t.co/HNw0OnwKeV,0
Que sad que en MI cumple voy a Trabajar 😔,0
RT @soft_phan2: o h https://t.co/Y2W3sQOnNN,0
RT @TechnicalTwin: Saying bye to @chokingchunti today made me sad on how all our friends are leaving soon and we won’t see eachother everyd…,0
"RT @CauseWereComedy: Friend: you seem sad. Are you sure you’re OK?

Me: https://t.co/4fixqpfClg",0
"RT @mcks_: If anyone was wondering what’s happening in South Florida right now, thousands of carcasses are washing up on beaches daily. Sad…",0
"RT @Arkyjun: I was happy to be at NYC. Fans were so amazing here, felt the love of u guys. Was sick for like 2days so it's sad that I could…",0
RT @kassidi00: sad but what’s new🤷🏼‍♀️,0
"RT @RameshG1509: @AsaramBapuJi #परोपकारी_संत_आसाराम_बापूजी has been a great support to every needy person. 
Saint like him is in prison due…",0
"Crossing her white Keaton, Lily, snuggled up in anxiety.",0
RT @_Inspirational2: Don't look back when you know you shouldn't. Don't stress over things that don't matter. Don't worry about things you…,0
"RT @softsignal: me, to a character i made with my own hands: i love you so much, I will protect you with my whole life

[pan out to reveal…",0
“Because it does”,0
"RT @sadserver: following extreme anxiety that something will eventually go wrong, the feeling of relief when it finally does.

that is #cov…",0
Ka sad ba sa lyf,0
"Make these changes now! #wellness #health
https://t.co/kMTWU5RqXs",0
RT @lifeaseva: RESPECT AND ACKNOWLEDGE PEOPLE WITH MENTAL HEALTH PROBLEMS IT IS A REAL THING AND NOT SOMETHING ANYONE CHOOSES TO LIVE WITH,0
"RT @Nintendoushio: Anytime you're sad please just watch Charles Martinet interviews.

I've met this man twice and can confirm that he reall…",0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
maka stress gyod ang interneeeeet &gt;_&lt;,0
📷 anxietyproblem: This blog is Dedicated to anyone suffering from Anxiety! Please Follow Us if You Can... https://t.co/io5lnWw5CL,0
RT @okkNavi: literally everything https://t.co/TDIgoSPebK,0
Na-i-stress ako ha!,0
"RT @jeoncrack: me: why u sad 
joon: https://t.co/xNKbZzXGkp",0
having a job is sad because all your friends hangout without you,0
RT @TheJuiceGod_X: Always check &amp; watch closely to your friends mental health. You just never know,0
Sad hours hittin early tonight,0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
RT @LyndaMFiller: HIgh Anxiety; Exotic Places #mystery #suspense #IARTG #RRBC #novellas #Kindle  https://t.co/02m8Im6cDd https://t.co/GUxVJ…,0
RT @bipzz: Depression is real.... Let's support one another and not judge.... https://t.co/wuVYvG8g3q,0
@MsLeaSalonga And some people will judge you  not knowing the reason behind gaining weight .It can be depression or… https://t.co/vKPTEpSsPg,0
"RT @OfficialChunter: 3 all-natural ways to dial-down your anxiety before an audition. # #ActingLife
https://t.co/yDoKpix0WX https://t.co/RZ…",0
RT @GraceMccormick: *nae naes in sad*,0
"I'd like to do a fundraiser, to help pump money into the mental health program's locally,  with the aid of people and businesses.",0
I’m so sad lol,0
"Depression feels like, being alive is minuscule ....to sum it up",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"RT @Necation: “okay I think I’m good now”

my depression:
https://t.co/FssbgcWVmN",0
RT @medelmarr: ...yeah u cute but are u good for my mental health,0
"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
Do you ever feel sad bc you feel like you care about certain people and they don’t really  care about you? Bc same.,0
i havent seen my boyfriend in 2 weeks..and ya im pretty fucking sad,0
"RT @lockscreenbabyx: 😣 Sad Simpsons 😣

» FAV se gostou desse estilo de lock
» RT se salvou ( por favor, ajuda muito o projeto)

/mel https:…",0
"RT @laurDIY: stressed? take a bath 
sad? take a bath 
bored? take a bath 
happy and have 2 hours worth of Netflix and a snack ready? take a…",0
RT @lyndseyshannell: @AmaaXo_  @llydiaaaaa @kiiyaah12 LMAOOOOOOO https://t.co/MroHYQ0Mxr,0
"RT @uttamku75606243: खोंग्रेस के पक्ष में बिना सर पैर के कुछ भी बोलो, चमचे आंख बंद करके उस पर यकीन कर लेंगे ।
😁😁 https://t.co/MFQpaQZUW5",0
RT @jinuwued: someone asked me today “why you sad?” and i blatantly replied with “i dont know nan molla”. namjoon’s impact.,0
RT @GratitudeDNA: บางสิ่งบางอย่างดูเหมือนเรื่องเล็กน้อยไม่มีค่า...แต่(บางที)เราไม่รู้ว่ามันสำคัญและมีประโยชน์แค่ไหน ป้ายเล็กๆเขียนด้วยมือแข…,0
@mindofelmira So meaning i should put my career first over my mental health? :(,0
RT @HappyMentality: Five Mental Health Bloggers You Really Need to Follow https://t.co/36YVm8mAqr https://t.co/cnq82d6QYp,0
"Depression,Anxiety,Obsessive-Compulsive Disorder...It never gets better...",0
RT @Calerbahfyc: Have you heard ‘Anxiety’ by @Calerbahfyc on #SoundCloud? #np https://t.co/C4R8VKchQK,0
"@PeterAskin1 @straysneedlove Wow, that's sad! People need to be smart about rescuing!",0
"RT @_RedTyneside: I feel more contained, and at peace. After ten days of brutal, crushing anxiety, something changed. I'm unwell, but feel…",0
RT @humansofny: “I don’t think I’m going to miss eighth grade. It’s been a tough year. A lot of my friends are struggling with depr… ,0
"True indeed. A lot of people are experiencing mental health issues, and they're just ashamed and afraid to talk abo… https://t.co/xkceEhuaF9",0
